18421	13.599989	1.098473	3
29658	4.897072	0.046925	1
76269	10.396722	1.686754	1
30020	1.812020	0.920261	1
12592	0.000000	0.455347	2
6193	3.387257	0.592005	2
14642	7.021602	1.565992	2
39947	7.289002	0.687610	3
15502	3.186603	0.637140	2
13078	7.268052	1.191678	2
10339	1.179517	1.307758	2
44111	10.122374	1.273275	3
73507	13.326685	0.171323	1
19681	10.077314	1.385664	3
35745	3.431422	0.666878	1
12049	2.884023	1.184575	2
45223	10.759201	1.391509	3
20889	9.666273	0.228572	3
45415	2.041644	1.490958	1
18183	2.721256	1.526621	2
68943	9.151129	0.085081	1
69105	7.445255	0.398376	1
7819	0.129948	0.258167	2
21717	0.869576	1.152804	2
25772	8.451000	0.681935	3
36971	4.778870	1.524397	1
12624	2.129100	1.028161	2
32462	9.942581	0.179464	3
13047	3.882879	0.139888	2
10095	0.370436	1.654104	2
55017	2.532022	0.238136	1
79528	13.612485	0.107356	1
36085	2.244304	0.974452	1
17290	1.800912	0.777602	2
38090	7.965576	0.061270	3
17195	2.701291	1.694954	2
42711	10.341078	1.065587	3
5979	3.265771	0.722935	2
9050	0.186960	1.304605	2
46099	9.516589	0.218667	3
31827	0.468199	0.367668	1
69943	5.702165	0.462083	1
11749	4.282797	0.942847	2
25993	8.138245	0.705205	3
66379	6.493743	0.935931	1
71577	7.352934	0.394563	1
36171	14.685703	1.405674	3
28664	8.619193	0.227416	3
9972	2.794593	0.071715	2
41800	11.949270	1.387959	3
34234	10.518859	0.642701	3
35735	14.334967	1.056627	3
31550	7.447482	0.132938	3
67666	2.669852	0.472481	1
48494	10.695184	1.155444	3
33876	14.303762	1.267412	3
4034	4.935954	0.145136	2
6890	0.000000	0.652849	2
26824	0.944801	0.829299	1
4793	5.651676	1.099216	2
11008	6.012043	1.026064	2
52741	9.065399	1.485574	3
45015	14.471834	1.505738	3
41949	6.424025	0.774581	3
8167	2.011690	1.152161	2
35849	12.136881	1.392486	3
